text,label
 enumerate 함수 사용 memberset  홍길동  한사랑 일지매 박영인 for idx mem in enumeratememberset    print formatidx  1 mem에서 for idx mem in enumeratememberset    idx  idx  1    printfidxmem or   printfidx1mem 안되는 이유가 뭘까요,코드1
오늘 제출하는 파일은 디자인까지 완료한 ppt 하나만 일까요 아니면 오전 실습 내용인 목차 개요 3일차 내용과 오후 실습 내용인 디자인까지 완료해서 합친 ppt까지 총 2개 제출일까요  ,시스템 운영
,코드1
대립가설에서 관련이 없어서 맞지 않는다면 무조건 귀무가설로 채택되는 게 맞나요,이론
train test 데이터 나누는데 무슨 데이 터들로 각각 x y를 설정해야 하는지 감이 잘 안 오는데 힌트 주실 수 있나요,이론
실습 8안녕하세요 RTB 근거 부분과 범주 가격 등을 임의로 저렇게 설정하였는데 맞게 한 것인지 궁금합니다 또한 세일즈 툴킷 부분은 실제 구현할 기능을 작성하면 되는 걸까요,이론
방금 전 질문 답변처럼 chmod를 치고 다시 해보았는데 chmod도 오류가 뜹니다,웹
format을 이렇게 했는데 아래처럼 초로 변환이 됩니다 답변 주신 코드로도 동일한 결과가 나오는데 뭐가 잘못된 건지 모르겠습니다 air21timepdtodatetimeair21측정이 시 format YmdH,코드2
안녕하세요 금일 개별 실습 3 과제 파일을 제출하고 제출 완료 창까지 확인하고 계속 교육을 들었습니다 하지만 지금 확인해 보니 파일 제출이 안 된 상태로 뜹니다 오류 때문일까요 또한 파일이 미첨부된 상태라면 채점은 어떻게 진행되나요  ,시스템 운영
안녕하세요 튜터님 조별 회의를 하다가 궁금한 점이 있어서 질문드립니다 저희가 조별 실습과제로 받은 코빅 데이터가 개인과제처럼 이미 가공되어 나누어진 데이터가 아닌 전체 코빅 영상 데이터다 보니 오프닝 코너 전 환 결과 발표 엔딩 뮤직비디오 등 코너가 아닌 다른 영상도 포함이 되어있습니다 이러한 경우 단순하게 코너 4개로 클래스를 분류해서 모델링을 해서 학습을 시킨 후 test 영상으로 예측을 하면 앞서 말씀드린 코너 부분이 아닌 다른 부분들에 대한 정확도 때문에 모델의 성능이 낮을 것으로 예측됩니다 1 train 영상 데이터를 코너별로 잘라 가공을 한다 2 train test 영상 데이터 모두 코너별로 잘라 가공을 한다 3 성능이 낮을 것이 뻔하지만 그냥 해본다 4 오프닝 전환 엔딩 등 기타 클래스를 추가하여 분류해 본다 5 다른 방법이 있다 토의 결과 이러한 방법들이 있었는데 다른 방법들이 또 있는지 궁금하고 저렇게 test 데이터까지 모두 가공을 해도 되는 건지 클래스를 여러 개 만들어도 되는 건지 궁금합니다,이론
안녕하세요  수업 듣다가 평상시에도 궁금했던 점이 기억나 질문 남깁니다 loss function의 그래프가 local minima global minimum 모두가 존재하는 형태일 때 원하는 목표치인 global minimum에 도달하기 전 local minimum에서  gradient를 0이라고 판단하고 학습을 멈추는 경우가 실무에서 자주 발생하나요 이런 경우 어떻게 이런 문제점을 파악할 수 있고 해결할 수 있는지 궁금합니다 학습 그래프로 이 문제를 파악할 수 있나요 그리고 optimizer들을 조정하거나 learning rate들을 조절하며 해결하는 것인지 궁금합니다 감사합니다,이론
평가가 매달 단위로 이루어 지나요 달 단위 평가라면 평가 단위 기간이 어떻게 되나요 며칠부터 며칠,시스템 운영
gnuboard 설치 중에 정보 오류가 있다고 다음으로 넘어가지 않습니다,웹
안녕하세요 강사님께서 train test에 표준화 정규화하실 때 train에 fittransform test에 transform을 하라고 하셨습니다 이때 test 데이터에 train보다 더 큰 값이나 작은 값이 없어야 한다고 하셨습니다 data leakage 문제 그렇다면 traintestsplit 이전에 표준화나 정규화를 거치고 traintestsplit을 적용하면 위의 문제를 해결할 수 있을 것으로 보입니다 Q1 위와 같이 전처리를 진행해도 문제가 없을까요 아니면 traintestsplit 이후에 표준화 혹은 정규화를 해야만 하는 건가요 답변 부탁드립니다 감사합니다 ,이론
안녕하세요 인식할 수 있는 클래스의 개수를 줄이고 싶다면 어떻게 하면 될까요 예로 들어  이미지를 다운로드하고 default로 지정되어 있는 nc 가 5라고 한다면 2로 줄이고 싶습니다 datayaml만 설정을 변경하니 모델학습 과정에서 에러가 발생하네요 어떤 부분을 추가적으로 수정하면 될까요 AssertionError Label class 4 exceeds nc2 in contentHardHatUniverse26datayaml Possible class labels are 01,코드2
안녕하세요 a list  와 a   둘 다 선언하는 방식은 다르나 동일하게 list를 생성하며 원하시는 방식을 사용하시면 된다고 하셨는데 score1과 score2를 출력하게 되면 다르게 출력되고 개수도 다르게 나와서 두 리스트의 차이점에 대해 다시 한번 문의드려요 score3는 무시해 주세요,코드1
안녕하세요 실습 중 오류 메시지가 떠서 문의드립니다 Series object has no attribute info 변수 자료형 확인하려고 하니까 오류 메시지가 뜨는데 해결 방법이 따로 없을까요,코드2
1 1번 문제 콘서트를 보게 되면 입력과 출력 창의 따로 있는데 입력창에 이미 입력되어 있는 코드들은 무엇인가요 2 또한 어떤 식으로 입력을 해야 하는지 감이 안 옵니다 ,코드1
featureimportances를 시각화 중인데 클라우드 환경이라 폰트 설치를 못하고 있습니다 한글 폰트를 어떻게 사용해야 될지 모르겠습니다,코드2
안녕하세요 튜터님 코드 맞게 작성한 거 같은데 plot이 정의되지 않았다고 에러가 뜹니다 혹시 무엇이 문제인 걸까요 앞에 있는 문제들은 모두 정상적으로 실행되었습니다,코드2
오늘 제안전략 셀프 테스트를 응시하려고 하니 진행 가능한 시간임에도 이미지와 같이 진행 가능한 시간이 아니라고 나와 응시를 못했습니다,시스템 운영
6 모델링 머신러닝 최적화에서 modulesixthModuleID 단서 2를 돌리면 ValueError featurenames mismatch ADISTANCE ETA signaltype  dummy1 dummy 인천광역시 에러가 납니다 해결 방법을 도저히 찾을 수 없어서 질문드립니다 7 심화문제에서 moduleseventhModuleID를 돌리면 ValueError No model found in config file 에러가 납니다,코드2
아까 카메라 안 켜지는 거 관련해서 질문드렸습니다 쉬는 시간이어서 문의 남깁니다,시스템 운영
조별 피피티를 제출하려고 하였으나 다음과 같은 오류가 납니다,시스템 운영
안녕하세요 미니 프로젝트 1차를 끝내고 리뷰하는 과정에서 해결하지 못한 부분이 있어서 문의 남겼습니다 pop2로 readcsv를 통해 csv 파일을 읽어왔습니다 여기서 데이터 값이 70  60 등으로 나오는 것은 정상적인 것으로 확인했습니다 이후 열 추가 과정에서 그대로 할 경우 7이나 6이 더해지는 상황으로 선 그래프 상 본래의 정답과 차이가 발생하는 그래프가 나타납니다 이 경우 추가적인 조치를 해줘야 7000 혹은 6000을 더해주게 되는 건지 궁금합니다 ,코드2
TF는 텀 도큐먼트에서 등장하는 텀의 빈도수로 이해했는데 DF는 단어가 도큐먼트에서 등장하는 단어 빈도수로 이해했습니다 도큐먼트에서 텀으로 추출하고 추출한 텀으로 텀 도큐먼트로 만들었으면 둘의 빈도가 같지 않나요 개념이 왜 분리되는지 이해가 잘 안됩니다,이론
방금 강사님께서 단어 문장에 대한 정보 외에도 문장 길이에 대한 정보도 추가해서 학습을 시킨다고 하셨는데 이렇게 변수를 추가해서 학습시키는 방법론이나 기법은 뭐라고 검색해야 하나요 ,이론
문제 42 PerHour 기준으로 130kmh 초과의 수치는 제거해 주세요에서 dftotal4  dflocdftotal3PerHourgt130를 하였습니다 dftotal3는 이전 문제까지의 실행 결과입니다 그런데 IndexingError Unalignable boolean Series provided as indexer index of the boolean Series and of the indexed object do not match라는 오류가 발생하는데 해결법을 못 찾겠습니다고 그러 링을 해보니 보통 TrueFalse 값이 들어간 시리즈를 df의 조건문으로 넣는 경우 시리즈의 인덱스가 데이터 프레임의 인덱스와 잘 매칭이 되어야 한다는 말이 있던데 이 문제와는 다른 케이스 같아서요 어떻게 해결하면 될까요,코드2
안녕하세요 오늘 강사님께서 주신 서울 인구 자료 문제를 풀다가 인덱스 초기화하라는  인덱스 초기화 popresetindexdropTrue inplaceTrue 위문장은 인덱스가 0으로 시작하지 않는다면 초기화하는 문장인데 데이터 분석에는 어떤 이점이 있나요 왜 만드는 문장인가요,코드2
결측치를 알아보면 0으로 뜨는데 상관계수를 분석할 때는 nan으로 뜨는 것은 왜 그런 건가요  ,이론
미니 프로젝트 3차 개별 과제 성적이 00점이라 문의드립니다 혹시 어떤 부분이 부족했는지 알 수 있나요,시스템 운영
문어체 vs 구어체 강의 속도가 너무 빨라서 구어체에 대한 내용 필기를 다 하지 못했습니다 해당 부분에 대한 구어체 부분만 좀 답을 알 수 있을까요 팀원들도 빠른 속도로 인해 필기를 다 하지 못했습니다,이론
 안녕하세요 아까 강사님께서 시험 볼 때 IDE 관련하여 말씀해 주셨는데 코드를 참고하기 위해 AIDU의 IDE는 사용하면 안 되고 colab이나 로컬 환경의 jupyter lab은 사용해도 된다고 이해했습니다 맞게 이해한 것인지 궁금합니다 ,시스템 운영
제가 잠깐 놓쳤는데 24번까지 진행 후 putty 검정 빈 화면입니다 어떻게 해야 하나요,웹
Using user name ec2userAuthenticating with public key importedopensshkeyLast login Thu Nov  3 030049 2022 from 175116043                            Amazon Linux 2 AMI      httpsawsamazoncomamazonlinux2,웹
미니 프로젝트를 진행하였고 마무리가 되어서 그 과정에서 몇 가지 궁금한 점이 있었습니다  train test valid 데이터 셋에 관해서 generator를 생성했을 경우 shuffle을 True로 각각 적용하는 기준이 존재하는지요 다시 말해서 shuffle을 True로 적용하는 것이 성능에 크게 영향을 미치는지 궁금했습니다 ,이론
 모듈 불러오기 from sklearnmetrics import precisionscore 성능 평가 printnpuniqueytest 똑같은 값이 생략되고 이름만 나오게 됨 printprecisionscoreytest ypred average  None 이를 통해 각각의 수치에 대해 알 수 있다고 배웠는데 npunique의 결과로 나온 순서와 precision의 결과로 나온 순서가 같다는 것을 어떻게 알 수 있을까요,코드2
점차 줄이신다고 하셨는데 그럼 히든 레이어 4개 준다는 가정하에 모든 히든 레이어의 노드 수를 줄여가면서 진행해도 괜찮을까요,코드2
각 문제 별로 실행 속도에  따라 순위가 매겨지는데 전체 랭크에 큰 영향이 있는 부분인가요 실행 속도가 같은 코드를  돌려도 서버의 상황에 따라 항상 다르게 나오는 것 같습니다,시스템 운영
질문이 너무 길었던 것 같습니다 89p의 엔드 포인트 부분을 첨부 파일에서 찾을 수 없는데 mysql 페이지를 열려면 어떻게 해야 할까요,웹
httplocalhost8000api2post1like 여기서 어떻게 해결하셨는지 다시 설명 가능할까요,웹
몇몇 조에서 지역별 노선수 자치구별 인구수 와 같은 이변량 자료를 단 변량 분석에 넣었던데 제가 의 변량을 단 변량으로 잘못 알고 있었던 건지 확인차 여쭙고자 합니다 제가 알고 있는 게 혹시라도 맞는다면 몇몇 발표 조들처럼 이변량 자료를 단 변량 위치에 넣어 대체해도 무방한 거였는지도 궁금합니다,시스템 운영
감사합니다 말씀해 주신 조언을 토대로 loc로 조회를 해보았습니다 이 경우 그것을 새로이 변수 선언을 하면 되는 걸까요 아니면 어떻게 진행해야 될까요 ET  dftotaldftotalET lt 15000indexET로 변수 선언한 뒤에 snsboxplotdftotalET 이렇게 시각화를 하니 이상치가 제거돼있지 않습니다 그리고 이상치 제거 2에서 평균 시속 구하는 공식을 바로 대입하니 문자열을 나누지 못한다고 뜨는데 이런 경우는 어떻게 해야 될까요,코드2
